OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineDiscount,LineTotal
14704,7182,8,1,15.77,0.0,15.77
14705,7182,11,3,14.04,0.0,42.12
14706,7183,4,1,25.25,0.0,25.25
14707,7183,16,2,11.24,0.0,22.48
14708,7184,8,4,16.34,9.8,55.56
14709,7184,2,1,10.81,1.62,9.19
14710,7185,19,1,9.53,1.91,7.62
14711,7185,17,1,11.89,2.38,9.51
14712,7185,5,1,11.04,2.21,8.83
14713,7186,14,1,7.35,0.37,6.98
14714,7186,15,1,18.31,0.92,17.39
14715,7186,20,1,3.54,0.18,3.36
14716,7186,12,1,9.2,0.46,8.74
14717,7187,14,3,7.53,0.0,22.59
14718,7187,13,1,15.11,0.0,15.11
14719,7187,16,1,11.57,0.0,11.57
14720,7188,6,1,21.39,0.0,21.39
14721,7189,10,1,15.86,0.79,15.07
14722,7189,12,1,9.31,0.47,8.84
14723,7190,16,2,11.22,0.0,22.44
14724,7190,9,1,25.82,0.0,25.82
14725,7191,11,1,11.92,0.6,11.32
14726,7191,13,3,13.93,2.09,39.7
14727,7192,15,4,17.15,0.0,68.6
14728,7192,6,1,22.22,0.0,22.22
14729,7192,18,1,13.02,0.0,13.02
14730,7193,16,2,11.59,0.0,23.18
14731,7193,8,3,18.69,0.0,56.07
14732,7193,11,2,12.14,0.0,24.28
14733,7194,12,1,9.73,0.49,9.24
14734,7194,20,1,3.54,0.18,3.36
14735,7195,11,3,11.87,3.56,32.05
14736,7195,14,3,7.9,2.37,21.33
14737,7195,19,1,10.12,1.01,9.11
14738,7196,8,1,17.15,1.72,15.43
14739,7196,3,1,14.79,1.48,13.31
14740,7197,12,3,9.89,2.97,26.7
14741,7198,20,2,3.61,1.44,5.78
14742,7198,9,3,25.79,15.47,61.9
14743,7198,12,2,10.37,4.15,16.59
14744,7199,8,1,17.79,1.78,16.01
14745,7200,19,1,10.59,0.0,10.59
14746,7201,16,1,11.22,1.68,9.54
14747,7202,10,1,15.38,0.0,15.38
14748,7202,16,1,12.47,0.0,12.47
14749,7202,2,2,10.83,0.0,21.66
14750,7203,1,2,11.92,0.0,23.84
14751,7203,7,2,20.57,0.0,41.14
14752,7203,10,2,14.63,0.0,29.26
14753,7204,6,1,22.93,4.59,18.34
14754,7205,5,1,12.05,0.0,12.05
14755,7205,20,2,3.36,0.0,6.72
14756,7205,11,1,10.96,0.0,10.96
14757,7206,13,1,15.25,2.29,12.96
14758,7206,2,1,10.09,1.51,8.58
14759,7206,8,3,17.64,7.94,44.98
14760,7207,13,3,14.81,4.44,39.99
14761,7208,16,1,12.92,2.58,10.34
14762,7208,6,1,22.1,4.42,17.68
14763,7209,18,3,13.53,0.0,40.59
14764,7209,16,1,11.92,0.0,11.92
14765,7209,7,1,19.17,0.0,19.17
14766,7209,11,1,11.75,0.0,11.75
14767,7209,6,2,23.24,0.0,46.48
14768,7210,7,1,19.4,0.0,19.4
14769,7210,1,1,12.5,0.0,12.5
14770,7211,6,1,20.21,4.04,16.17
14771,7211,8,3,18.22,10.93,43.73
14772,7211,17,1,10.25,2.05,8.2
14773,7211,12,1,10.33,2.07,8.26
14774,7212,5,4,12.43,9.94,39.78
14775,7213,14,3,7.63,1.14,21.75
14776,7213,7,3,21.37,3.21,60.9
14777,7213,3,1,14.47,0.72,13.75
14778,7214,5,1,12.36,0.0,12.36
14779,7214,4,1,24.71,0.0,24.71
14780,7215,18,1,13.5,1.35,12.15
14781,7215,9,2,25.65,5.13,46.17
14782,7216,4,4,25.05,10.02,90.18
14783,7216,10,2,16.54,3.31,29.77
14784,7216,15,1,17.52,1.75,15.77
14785,7217,13,3,14.65,0.0,43.95
14786,7217,18,2,13.68,0.0,27.36
14787,7218,11,1,12.66,2.53,10.13
14788,7218,4,1,26.59,5.32,21.27
14789,7219,13,4,13.74,0.0,54.96
14790,7219,1,1,12.73,0.0,12.73
14791,7219,18,2,12.8,0.0,25.6
14792,7219,16,2,11.33,0.0,22.66
14793,7220,18,1,13.9,2.78,11.12
14794,7220,13,1,14.82,2.96,11.86
14795,7221,12,1,9.53,0.0,9.53
14796,7222,12,1,10.07,1.01,9.06
14797,7222,7,1,19.41,1.94,17.47
14798,7223,5,1,12.79,1.28,11.51
14799,7224,15,1,17.75,0.89,16.86
14800,7225,6,2,20.84,6.25,35.43
14801,7225,20,3,3.42,1.54,8.72
14802,7225,5,1,12.19,1.83,10.36
14803,7226,6,1,21.24,4.25,16.99
14804,7226,10,4,16.58,13.26,53.06
14805,7227,12,1,10.02,0.0,10.02
14806,7227,8,1,17.14,0.0,17.14
14807,7227,3,1,12.96,0.0,12.96
14808,7227,20,3,3.83,0.0,11.49
14809,7227,7,1,19.57,0.0,19.57
14810,7228,6,1,21.36,0.0,21.36
14811,7228,12,1,8.61,0.0,8.61
14812,7229,9,1,25.8,0.0,25.8
14813,7230,3,2,13.07,2.61,23.53
14814,7231,3,1,12.76,1.28,11.48
14815,7232,9,1,23.27,0.0,23.27
14816,7232,11,1,11.99,0.0,11.99
14817,7232,12,1,9.49,0.0,9.49
14818,7233,9,1,26.27,0.0,26.27
14819,7234,5,1,11.07,0.0,11.07
14820,7235,15,1,18.88,0.0,18.88
14821,7235,20,1,3.51,0.0,3.51
14822,7235,8,1,17.4,0.0,17.4
14823,7236,12,2,10.25,3.08,17.42
14824,7237,4,2,28.24,0.0,56.48
14825,7237,17,1,13.01,0.0,13.01
14826,7237,15,1,17.81,0.0,17.81
14827,7238,10,1,15.1,1.51,13.59
14828,7239,17,1,11.94,0.0,11.94
14829,7240,12,2,9.8,0.98,18.62
14830,7240,8,1,17.26,0.86,16.4
14831,7240,15,1,16.66,0.83,15.83
14832,7240,16,1,11.63,0.58,11.05
14833,7241,2,1,9.99,0.0,9.99
14834,7241,10,1,15.81,0.0,15.81
14835,7242,10,1,16.35,0.0,16.35
14836,7243,3,2,13.71,0.0,27.42
14837,7244,2,1,9.7,0.0,9.7
14838,7244,18,1,13.49,0.0,13.49
14839,7244,13,1,15.3,0.0,15.3
14840,7245,11,1,12.01,0.0,12.01
14841,7245,13,1,14.91,0.0,14.91
14842,7246,18,1,13.83,0.0,13.83
14843,7246,10,1,14.67,0.0,14.67
14844,7246,19,1,9.53,0.0,9.53
14845,7246,16,1,11.77,0.0,11.77
14846,7247,11,2,12.78,5.11,20.45
14847,7247,20,3,3.88,2.33,9.31
14848,7248,15,1,17.34,0.0,17.34
14849,7248,11,3,12.97,0.0,38.91
14850,7248,5,1,11.95,0.0,11.95
14851,7249,2,1,9.92,0.0,9.92
14852,7249,3,1,14.68,0.0,14.68
14853,7250,6,1,21.48,0.0,21.48
14854,7250,15,1,17.38,0.0,17.38
14855,7250,13,2,14.9,0.0,29.8
14856,7251,10,1,16.97,0.0,16.97
14857,7252,3,1,13.36,0.67,12.69
14858,7253,8,2,17.16,6.86,27.46
14859,7254,1,4,12.76,7.66,43.38
14860,7255,16,1,11.12,0.0,11.12
14861,7255,5,1,11.11,0.0,11.11
14862,7256,4,1,25.13,0.0,25.13
14863,7256,12,1,10.17,0.0,10.17
14864,7256,1,1,11.58,0.0,11.58
14865,7257,5,1,12.34,0.0,12.34
14866,7258,20,1,3.46,0.0,3.46
14867,7258,4,2,25.66,0.0,51.32
14868,7258,9,1,27.77,0.0,27.77
14869,7259,2,1,10.3,2.06,8.24
14870,7259,18,1,12.87,2.57,10.3
14871,7260,5,1,11.99,0.0,11.99
14872,7260,12,1,9.56,0.0,9.56
14873,7260,19,2,10.6,0.0,21.2
14874,7261,18,2,11.73,1.17,22.29
14875,7261,4,2,26.66,2.67,50.65
14876,7262,10,2,15.72,6.29,25.15
14877,7263,7,2,20.21,2.02,38.4
14878,7263,15,1,17.68,0.88,16.8
14879,7264,4,2,26.94,2.69,51.19
14880,7265,20,1,3.28,0.66,2.62
14881,7265,13,1,15.03,3.01,12.02
14882,7265,9,2,27.71,11.08,44.34
14883,7266,18,1,12.94,0.0,12.94
14884,7266,15,1,18.44,0.0,18.44
14885,7267,10,2,15.77,3.15,28.39
14886,7268,4,1,24.74,1.24,23.5
14887,7268,15,1,18.34,0.92,17.42
14888,7268,14,1,7.24,0.36,6.88
14889,7268,8,2,17.68,1.77,33.59
14890,7269,15,2,18.15,0.0,36.3
14891,7269,10,1,15.77,0.0,15.77
14892,7269,20,2,3.46,0.0,6.92
14893,7270,18,1,13.76,2.06,11.7
14894,7271,16,1,11.13,0.0,11.13
14895,7271,12,1,10.19,0.0,10.19
14896,7271,17,2,11.61,0.0,23.22
14897,7272,4,1,25.26,0.0,25.26
14898,7272,18,2,13.34,0.0,26.68
14899,7272,2,2,10.26,0.0,20.52
14900,7272,7,1,18.45,0.0,18.45
14901,7273,8,1,16.33,1.63,14.7
14902,7274,7,4,20.73,12.44,70.48
14903,7274,2,1,11.38,1.71,9.67
14904,7275,18,1,13.93,0.0,13.93
14905,7275,13,1,16.0,0.0,16.0
14906,7275,10,2,15.99,0.0,31.98
14907,7275,15,1,18.25,0.0,18.25
14908,7276,3,1,13.3,2.0,11.3
14909,7276,16,1,12.15,1.82,10.33
14910,7276,11,2,11.8,3.54,20.06
14911,7277,8,2,16.7,3.34,30.06
14912,7278,15,1,18.88,1.89,16.99
14913,7278,14,1,7.24,0.72,6.52
14914,7278,11,3,13.03,3.91,35.18
14915,7279,4,1,25.55,5.11,20.44
14916,7279,13,2,14.57,5.83,23.31
14917,7279,19,4,11.26,9.01,36.03
14918,7279,3,3,13.24,7.94,31.78
14919,7279,10,2,13.43,5.37,21.49
14920,7280,17,1,12.21,1.83,10.38
14921,7280,11,2,12.41,3.72,21.1
14922,7280,9,1,28.71,4.31,24.4
14923,7281,10,2,16.44,6.58,26.3
14924,7281,14,1,7.93,1.59,6.34
14925,7282,11,2,12.73,0.0,25.46
14926,7282,4,1,27.94,0.0,27.94
14927,7283,12,1,10.21,1.53,8.68
14928,7283,19,2,10.29,3.09,17.49
14929,7283,7,1,19.49,2.92,16.57
14930,7284,12,1,10.04,0.0,10.04
14931,7285,12,3,10.47,3.14,28.27
14932,7285,16,2,12.66,2.53,22.79
14933,7285,18,1,13.14,1.31,11.83
14934,7286,1,1,12.9,1.29,11.61
14935,7286,15,1,18.63,1.86,16.77
14936,7286,9,2,22.91,4.58,41.24
14937,7287,18,2,13.97,0.0,27.94
14938,7287,6,1,23.23,0.0,23.23
14939,7288,15,2,18.46,0.0,36.92
14940,7288,18,1,12.29,0.0,12.29
14941,7289,10,1,15.48,0.0,15.48
14942,7289,17,1,12.38,0.0,12.38
14943,7290,13,3,15.03,0.0,45.09
14944,7290,3,1,14.01,0.0,14.01
14945,7291,15,2,16.33,3.27,29.39
14946,7291,6,5,22.37,11.19,100.66
14947,7292,17,3,12.65,3.8,34.15
14948,7292,14,3,7.68,2.3,20.74
14949,7293,20,2,3.49,0.0,6.98
14950,7293,15,2,17.53,0.0,35.06
14951,7294,5,3,12.18,3.65,32.89
14952,7295,19,1,9.98,0.5,9.48
14953,7296,18,1,13.19,1.98,11.21
14954,7296,4,1,27.85,4.18,23.67
14955,7297,10,1,16.2,3.24,12.96
14956,7297,12,2,10.63,4.25,17.01
14957,7298,16,1,11.58,0.0,11.58
14958,7298,8,2,18.21,0.0,36.42
14959,7299,18,1,12.78,0.64,12.14
14960,7299,10,3,13.82,2.07,39.39
14961,7300,1,1,12.47,0.0,12.47
14962,7300,12,1,9.61,0.0,9.61
14963,7300,18,1,13.09,0.0,13.09
14964,7301,19,2,9.47,0.0,18.94
14965,7302,20,1,3.69,0.0,3.69
14966,7302,7,1,19.05,0.0,19.05
14967,7303,15,3,18.77,2.82,53.49
14968,7303,20,1,3.72,0.19,3.53
14969,7304,8,1,18.16,3.63,14.53
14970,7304,3,2,14.17,5.67,22.67
14971,7305,13,2,15.69,3.14,28.24
14972,7306,10,3,15.84,2.38,45.14
14973,7306,7,1,18.07,0.9,17.17
14974,7307,7,1,21.36,4.27,17.09
14975,7308,5,1,12.92,0.0,12.92
14976,7308,10,1,14.64,0.0,14.64
14977,7309,8,1,16.24,1.62,14.62
14978,7309,14,2,7.69,1.54,13.84
14979,7310,10,1,15.04,0.0,15.04
14980,7311,14,1,7.88,1.18,6.7
14981,7311,4,1,27.11,4.07,23.04
14982,7312,9,4,26.8,21.44,85.76
14983,7312,10,4,14.61,11.69,46.75
14984,7313,3,3,13.54,6.09,34.53
14985,7313,10,2,16.87,5.06,28.68
14986,7313,16,1,11.3,1.7,9.6
14987,7314,14,1,7.97,1.59,6.38
14988,7314,20,1,3.48,0.7,2.78
14989,7314,9,2,29.15,11.66,46.64
14990,7314,17,1,11.82,2.36,9.46
14991,7315,16,1,11.95,0.0,11.95
14992,7315,1,1,11.98,0.0,11.98
14993,7316,6,1,20.75,4.15,16.6
14994,7316,7,1,20.44,4.09,16.35
14995,7316,15,1,17.8,3.56,14.24
14996,7316,11,2,13.26,5.3,21.22
14997,7317,3,1,13.41,0.0,13.41
14998,7317,10,1,16.15,0.0,16.15
14999,7318,3,2,13.41,4.02,22.8
15000,7319,12,1,10.3,1.55,8.75
15001,7319,19,1,9.37,1.41,7.96
15002,7319,9,1,25.3,3.8,21.5
15003,7319,2,3,9.8,4.41,24.99
15004,7320,13,2,14.5,2.9,26.1
15005,7320,16,2,11.94,2.39,21.49
15006,7320,9,1,27.62,2.76,24.86
15007,7320,8,2,17.77,3.55,31.99
15008,7321,7,1,20.38,0.0,20.38
15009,7321,18,2,12.62,0.0,25.24
15010,7322,6,1,23.6,0.0,23.6
15011,7322,15,1,17.59,0.0,17.59
15012,7322,2,1,10.08,0.0,10.08
15013,7323,8,1,16.49,1.65,14.84
15014,7324,13,3,14.62,0.0,43.86
15015,7324,6,1,24.14,0.0,24.14
15016,7325,4,1,25.37,5.07,20.3
15017,7326,7,1,20.69,1.03,19.66
15018,7326,11,2,12.0,1.2,22.8
15019,7327,3,2,13.28,2.66,23.9
15020,7328,4,1,26.81,0.0,26.81
15021,7328,1,3,12.16,0.0,36.48
15022,7328,18,1,12.83,0.0,12.83
15023,7329,10,1,15.53,0.0,15.53
15024,7329,9,1,27.36,0.0,27.36
15025,7330,11,1,11.61,0.58,11.03
15026,7331,17,4,12.39,9.91,39.65
15027,7331,15,1,19.13,3.83,15.3
15028,7332,15,1,18.78,3.76,15.02
15029,7332,9,3,27.45,16.47,65.88
15030,7332,12,2,9.28,3.71,14.85
15031,7333,11,1,12.25,0.0,12.25
15032,7334,2,1,10.39,0.0,10.39
15033,7334,5,1,11.51,0.0,11.51
15034,7334,14,2,7.5,0.0,15.0
15035,7335,18,5,13.29,0.0,66.45
15036,7336,14,2,7.79,2.34,13.24
15037,7336,20,2,3.27,0.98,5.56
15038,7336,18,1,14.11,2.12,11.99
15039,7336,12,3,10.31,4.64,26.29
15040,7337,9,1,26.25,0.0,26.25
15041,7337,4,1,23.79,0.0,23.79
15042,7338,18,2,13.87,1.39,26.35
15043,7338,3,2,12.76,1.28,24.24
15044,7338,13,2,15.44,1.54,29.34
15045,7339,1,2,12.19,2.44,21.94
15046,7339,17,1,11.31,1.13,10.18
15047,7339,4,1,24.82,2.48,22.34
15048,7340,19,1,10.36,0.52,9.84
15049,7341,17,1,11.77,0.0,11.77
15050,7341,1,1,11.54,0.0,11.54
15051,7342,4,1,25.17,3.78,21.39
15052,7343,9,1,27.94,0.0,27.94
15053,7343,15,1,18.89,0.0,18.89
15054,7344,3,1,13.56,0.68,12.88
15055,7345,11,1,11.8,0.0,11.8
15056,7345,17,1,11.73,0.0,11.73
15057,7345,8,2,15.84,0.0,31.68
15058,7345,19,2,9.34,0.0,18.68
15059,7346,16,2,11.78,1.18,22.38
15060,7346,5,1,12.16,0.61,11.55
15061,7346,11,2,12.94,1.29,24.59
15062,7347,2,3,11.17,0.0,33.51
15063,7348,6,2,20.16,0.0,40.32
15064,7349,16,1,11.11,1.11,10.0
15065,7349,2,2,10.79,2.16,19.42
15066,7350,1,1,12.65,1.27,11.38
15067,7351,8,2,16.37,0.0,32.74
15068,7352,16,1,11.79,0.0,11.79
15069,7353,15,1,18.78,3.76,15.02
15070,7354,3,1,13.83,0.0,13.83
15071,7355,7,1,20.79,1.04,19.75
15072,7356,12,1,10.47,1.05,9.42
15073,7356,14,1,7.56,0.76,6.8
15074,7357,1,1,11.84,0.0,11.84
15075,7357,16,1,12.18,0.0,12.18
15076,7357,5,2,11.1,0.0,22.2
15077,7357,10,2,15.27,0.0,30.54
15078,7358,15,2,16.49,3.3,29.68
15079,7358,16,2,11.65,2.33,20.97
15080,7359,8,2,18.04,5.41,30.67
15081,7359,1,1,12.74,1.91,10.83
15082,7359,4,3,26.15,11.77,66.68
15083,7359,18,3,14.44,6.5,36.82
15084,7360,9,2,26.21,2.62,49.8
15085,7361,12,1,10.68,0.0,10.68
15086,7361,2,3,10.3,0.0,30.9
15087,7361,1,2,12.04,0.0,24.08
15088,7362,8,1,17.15,3.43,13.72
15089,7362,3,1,13.39,2.68,10.71
15090,7362,9,1,27.25,5.45,21.8
15091,7363,8,2,16.58,0.0,33.16
15092,7363,16,3,11.89,0.0,35.67
15093,7363,3,1,13.54,0.0,13.54
15094,7364,5,3,11.5,0.0,34.5
15095,7365,14,2,8.05,3.22,12.88
15096,7366,13,1,14.94,0.75,14.19
15097,7366,20,1,3.51,0.18,3.33
15098,7367,11,1,11.82,2.36,9.46
15099,7367,20,1,3.61,0.72,2.89
15100,7367,8,2,16.33,6.53,26.13
15101,7368,2,1,10.28,0.0,10.28
15102,7368,3,1,12.14,0.0,12.14
15103,7369,15,2,16.95,6.78,27.12
15104,7369,10,3,15.14,9.08,36.34
15105,7370,4,1,26.89,2.69,24.2
15106,7371,6,1,21.43,4.29,17.14
15107,7372,12,1,10.85,1.63,9.22
15108,7372,3,5,13.55,10.16,57.59
15109,7373,4,2,26.61,2.66,50.56
15110,7373,16,1,12.04,0.6,11.44
15111,7373,20,1,3.34,0.17,3.17
15112,7373,13,2,13.95,1.4,26.5
15113,7374,16,3,11.8,0.0,35.4
15114,7374,8,3,15.93,0.0,47.79
15115,7375,4,1,27.02,5.4,21.62
15116,7375,2,1,9.92,1.98,7.94
15117,7376,19,4,10.63,0.0,42.52
15118,7377,13,1,15.4,2.31,13.09
15119,7378,10,4,15.92,0.0,63.68
15120,7378,17,1,12.04,0.0,12.04
15121,7379,3,2,13.69,1.37,26.01
15122,7379,1,1,11.61,0.58,11.03
15123,7380,5,1,12.18,0.0,12.18
15124,7380,6,1,23.3,0.0,23.3
15125,7380,17,2,11.55,0.0,23.1
15126,7381,7,1,19.68,0.0,19.68
15127,7382,9,1,25.5,3.82,21.68
15128,7382,18,2,13.39,4.02,22.76
15129,7382,20,1,3.5,0.52,2.98
15130,7382,17,1,12.32,1.85,10.47
15131,7383,13,1,15.16,0.0,15.16
15132,7384,5,1,12.99,2.6,10.39
15133,7384,12,2,10.08,4.03,16.13
15134,7385,6,1,21.74,0.0,21.74
15135,7386,14,1,8.27,0.0,8.27
15136,7386,16,2,12.61,0.0,25.22
15137,7386,19,3,9.75,0.0,29.25
15138,7387,15,1,17.53,0.0,17.53
15139,7388,7,1,22.21,0.0,22.21
15140,7388,6,1,21.99,0.0,21.99
15141,7389,1,1,13.12,1.31,11.81
15142,7389,13,4,13.93,5.57,50.15
15143,7390,8,1,17.06,0.0,17.06
15144,7391,14,3,8.07,3.63,20.58
15145,7391,19,1,9.45,1.42,8.03
15146,7392,6,1,23.11,0.0,23.11
15147,7393,6,1,21.6,1.08,20.52
15148,7394,12,2,9.37,2.81,15.93
15149,7394,15,1,17.34,2.6,14.74
15150,7394,20,1,3.54,0.53,3.01
15151,7394,13,1,15.16,2.27,12.89
15152,7394,4,1,26.09,3.91,22.18
15153,7395,4,1,25.15,1.26,23.89
15154,7396,17,2,12.48,0.0,24.96
15155,7397,11,3,12.95,0.0,38.85
15156,7397,14,1,7.19,0.0,7.19
15157,7398,9,2,26.33,5.27,47.39
15158,7399,10,1,16.31,0.0,16.31
15159,7399,11,2,12.92,0.0,25.84
15160,7400,12,1,10.14,2.03,8.11
15161,7400,17,1,12.14,2.43,9.71
15162,7401,2,1,9.79,0.98,8.81
15163,7401,5,1,11.89,1.19,10.7
15164,7401,17,1,12.0,1.2,10.8
15165,7402,11,1,11.65,0.0,11.65
15166,7402,7,2,21.09,0.0,42.18
15167,7403,12,1,9.91,1.98,7.93
15168,7403,20,1,3.47,0.69,2.78
15169,7404,3,1,13.52,2.7,10.82
15170,7404,2,1,10.53,2.11,8.42
15171,7405,13,1,14.59,2.19,12.4
15172,7405,15,1,15.65,2.35,13.3
15173,7406,14,2,7.55,0.0,15.1
15174,7407,3,2,14.67,0.0,29.34
15175,7407,13,1,15.47,0.0,15.47
15176,7408,1,1,12.88,1.93,10.95
15177,7409,11,1,13.31,0.0,13.31
15178,7410,5,1,11.89,1.19,10.7
15179,7410,13,1,14.52,1.45,13.07
15180,7410,7,2,19.98,4.0,35.96
15181,7411,7,1,20.49,3.07,17.42
15182,7411,16,1,12.5,1.88,10.62
15183,7412,12,1,10.11,0.51,9.6
15184,7413,7,1,21.55,1.08,20.47
15185,7413,12,1,10.13,0.51,9.62
15186,7414,4,4,27.02,21.62,86.46
15187,7414,13,3,14.08,8.45,33.79
15188,7415,8,2,16.69,3.34,30.04
15189,7415,20,2,3.45,0.69,6.21
15190,7416,4,1,24.47,2.45,22.02
15191,7416,3,1,14.03,1.4,12.63
15192,7416,16,2,12.2,2.44,21.96
15193,7417,6,1,22.56,0.0,22.56
15194,7418,15,1,17.34,2.6,14.74
15195,7419,8,1,16.62,2.49,14.13
15196,7420,2,1,10.33,1.03,9.3
15197,7421,8,3,16.94,5.08,45.74
15198,7421,11,1,12.75,1.28,11.47
15199,7421,18,4,15.13,6.05,54.47
15200,7421,14,1,7.65,0.77,6.88
15201,7421,19,3,9.8,2.94,26.46
15202,7422,7,2,19.64,0.0,39.28
15203,7423,17,1,13.12,1.31,11.81
15204,7423,7,3,21.17,6.35,57.16
15205,7424,5,3,12.35,5.56,31.49
15206,7425,19,1,10.55,1.06,9.49
15207,7425,10,2,14.44,2.89,25.99
15208,7425,3,2,14.37,2.87,25.87
15209,7425,6,2,20.53,4.11,36.95
15210,7426,9,1,28.22,0.0,28.22
15211,7426,3,1,14.2,0.0,14.2
15212,7427,1,3,11.71,1.76,33.37
15213,7428,14,2,7.36,0.0,14.72
15214,7429,20,1,3.74,0.19,3.55
15215,7429,17,1,12.27,0.61,11.66
15216,7430,11,1,13.26,1.33,11.93
15217,7431,14,3,7.85,3.53,20.02
15218,7431,13,1,14.79,2.22,12.57
15219,7432,12,1,9.36,0.0,9.36
15220,7432,16,1,11.54,0.0,11.54
15221,7433,17,1,11.91,0.6,11.31
15222,7433,5,1,11.08,0.55,10.53
15223,7434,20,2,3.78,0.38,7.18
15224,7435,15,1,17.45,0.0,17.45
15225,7435,12,1,9.88,0.0,9.88
15226,7436,20,1,3.49,0.0,3.49
15227,7437,5,2,12.6,5.04,20.16
15228,7437,13,1,14.6,2.92,11.68
15229,7438,5,3,11.37,6.82,27.29
15230,7439,3,1,13.63,0.0,13.63
15231,7439,17,1,12.51,0.0,12.51
15232,7439,16,3,12.34,0.0,37.02
15233,7439,20,3,3.83,0.0,11.49
15234,7440,12,1,10.01,0.0,10.01
15235,7440,4,1,29.07,0.0,29.07
15236,7440,1,3,12.33,0.0,36.99
15237,7440,3,1,14.76,0.0,14.76
15238,7440,14,1,7.88,0.0,7.88
15239,7441,9,1,25.31,2.53,22.78
15240,7441,1,2,11.84,2.37,21.31
15241,7441,4,2,22.4,4.48,40.32
15242,7442,1,1,11.75,0.0,11.75
15243,7442,12,1,8.64,0.0,8.64
15244,7442,10,2,15.53,0.0,31.06
15245,7443,13,2,14.86,0.0,29.72
15246,7443,19,2,9.31,0.0,18.62
15247,7443,20,1,3.61,0.0,3.61
15248,7444,18,1,14.05,2.11,11.94
15249,7445,16,1,12.34,2.47,9.87
15250,7445,5,1,11.14,2.23,8.91
15251,7445,20,1,3.68,0.74,2.94
15252,7446,10,3,15.84,4.75,42.77
15253,7446,17,1,12.34,1.23,11.11
15254,7446,7,2,21.6,4.32,38.88
15255,7447,19,1,10.28,0.51,9.77
15256,7448,15,4,17.25,0.0,69.0
15257,7448,18,2,13.51,0.0,27.02
15258,7449,15,1,19.25,0.0,19.25
15259,7450,12,1,10.28,0.0,10.28
15260,7450,4,1,26.8,0.0,26.8
15261,7450,19,4,9.4,0.0,37.6
15262,7450,13,1,13.75,0.0,13.75
15263,7451,19,1,10.03,1.5,8.53
15264,7451,6,2,22.83,6.85,38.81
15265,7451,5,2,11.81,3.54,20.08
15266,7452,3,1,13.9,2.08,11.82
15267,7452,1,1,12.29,1.84,10.45
15268,7453,8,1,17.15,0.0,17.15
15269,7453,10,1,14.86,0.0,14.86
15270,7454,5,1,12.03,0.6,11.43
15271,7455,14,1,7.41,0.37,7.04
15272,7455,3,1,13.31,0.67,12.64
15273,7455,11,2,12.36,1.24,23.48
15274,7456,18,1,13.79,0.0,13.79
15275,7457,18,1,12.62,0.63,11.99
15276,7457,10,2,15.6,1.56,29.64
15277,7457,15,1,17.98,0.9,17.08
15278,7458,8,3,15.86,0.0,47.58
15279,7458,6,3,21.36,0.0,64.08
15280,7458,18,2,14.34,0.0,28.68
15281,7458,10,1,14.84,0.0,14.84
15282,7459,7,1,20.39,0.0,20.39
15283,7459,14,1,7.74,0.0,7.74
15284,7460,3,3,13.93,0.0,41.79
15285,7461,3,1,13.5,0.0,13.5
15286,7462,9,1,29.19,5.84,23.35
15287,7463,15,4,17.52,3.5,66.58
15288,7463,14,1,7.4,0.37,7.03
15289,7463,8,1,16.08,0.8,15.28
15290,7463,6,2,19.95,2.0,37.9
15291,7464,11,2,12.31,1.23,23.39
15292,7464,2,1,10.41,0.52,9.89
15293,7465,18,1,13.59,0.0,13.59
15294,7466,14,2,8.02,0.0,16.04
15295,7466,8,1,16.08,0.0,16.08
15296,7467,7,2,19.4,3.88,34.92
15297,7468,4,2,26.94,0.0,53.88
15298,7469,17,1,12.56,0.0,12.56
15299,7470,10,2,16.1,1.61,30.59
15300,7470,15,1,18.38,0.92,17.46
15301,7471,18,1,13.13,1.31,11.82
15302,7471,19,1,9.94,0.99,8.95
15303,7471,9,2,26.58,5.32,47.84
15304,7472,15,1,17.37,0.0,17.37
15305,7472,11,1,13.26,0.0,13.26
15306,7472,8,1,18.27,0.0,18.27
15307,7473,2,1,10.34,1.55,8.79
15308,7474,5,1,11.42,0.57,10.85
15309,7474,17,1,12.04,0.6,11.44
15310,7474,2,1,10.62,0.53,10.09
15311,7475,10,1,14.36,0.0,14.36
15312,7476,8,1,17.48,0.0,17.48
15313,7476,16,2,11.74,0.0,23.48
15314,7477,5,1,11.44,0.0,11.44
15315,7478,20,3,3.65,0.0,10.95
15316,7478,15,1,16.15,0.0,16.15
15317,7478,7,2,19.97,0.0,39.94
15318,7479,2,1,9.57,0.48,9.09
15319,7480,12,1,10.19,1.02,9.17
15320,7480,1,2,11.81,2.36,21.26
15321,7481,7,2,18.88,0.0,37.76
15322,7482,1,2,11.49,0.0,22.98
15323,7482,9,4,27.9,0.0,111.6
15324,7482,17,1,12.09,0.0,12.09
15325,7483,14,1,7.68,0.0,7.68
15326,7483,5,3,11.83,0.0,35.49
15327,7483,12,1,10.72,0.0,10.72
15328,7484,16,4,12.56,2.51,47.73
15329,7484,8,1,16.62,0.83,15.79
15330,7485,14,4,7.66,1.53,29.11
15331,7486,13,1,15.1,0.0,15.1
15332,7487,4,1,26.35,0.0,26.35
15333,7488,9,5,27.15,0.0,135.75
15334,7488,1,2,12.38,0.0,24.76
15335,7488,19,2,9.72,0.0,19.44
15336,7488,6,4,22.46,0.0,89.84
15337,7489,9,1,27.01,2.7,24.31
